AuthID,Author
14248,"Osakada, Takuya"
5743,"Osborn, Teresia M."
10838,"Osborne, James F."
26164,"Osborne, Melisa L."
4521,"Osborne, Rändy"
18974,"Osculati, B."
7757,"Oshikawa, Masaki"
14459,"Oshlack, Alicia"
378,"Osiecki, T."
20664,"Osipenkov, I. L."
24716,"Osipova, Ludmila"
2868,"Oskin, Michael"
3301,"Osman, M."
16794,"Osorio-Arenas, Miguel A."
187,"Ospanov, R."
12992,"Osrin, David"
1703,"Ossorio, Pilar"
2678,"Ostacher, Michael"
12755,"Ostash, Bohdan"
6213,"Ostermann, Jan"
6006,"Ostner, Julia"
14369,"Ostojic, Ivan"
9460,"Ostrowski, Donald"
6362,"Osumi-Sutherland, David"
18975,"Osuna, C."
8678,"Osuna, Reyes Malavé"
14588,"Osuna, Sílvia"
9521,"Osunde, Osagie"
4979,"Oswald, W. Wyatt"
4447,"Otaduy, Miguel"
4412,"Otaduy, Miguel A."
21468,"Otali, Emily"
1327,"Otani, Kan"
27072,"Otarola-Castillo, Erik"
25425,"Otero y Garzon, G."
18976,"Otero y Garzon, G."
24979,"Otero y Garzon, G."
24077,"Otieno, Felix Abuna"
25426,"Otono, H."
24290,"Ott, Jeffrey Michael"
3035,"Ottaviano, Gianmarco"
14919,"Ottaviano, Gianmarco I. P."
8155,"Otten, Marte"
7674,"Otterbach, Johannes"
18977,"Ottersbach, J. P"
24980,"Ottersbach, J. P."
9295,"Ottoboni, Linda"
14113,"Ottomassathien, Darin"
25836,"Otzen, Daniel E."
12341,"Otárola-Castillo, Erik"
12894,"OuYang, Bo"
18978,"Ouchrif, M."
24981,"Ouellette, E. A."
18979,"Ould-Saada, F."
18980,"Ouraou, A."
2464,"Ousmane, Sarr"
25427,"Oussoren, K. P."
573,"Ouyang, Min"
18981,"Ouyang, Q."
24982,"Ovcharova, A."
10192,"Overbeck, G."
10544,"Overvelde, Johannes Tesse Bastiaan"
3487,"Owen, David I."
4597,"Owen, Edward Roger"
553,"Owen, Katherine E."
18982,"Owen, M."
23066,"Owen, Michael J"
26841,"Owen, Michael J."
27172,"Owen, R. E."
18983,"Owen, S."
534,"Owen, Stephen"
22322,"Owens, Sarah M"
1140,"Owerkovicz, Tomasz"
4062,"Owerkowicz, T."
16805,"Owings, Shannon M."
12128,"Own, Christopher S."
478,"Owotoki, Peter"
24618,"Owzar, Kouros"
13601,"Oyama, Tomoaki"
20638,"Oyanguren, A."
8670,"Oza, Vatsal U."
26842,"Ozaki, Norio"
18984,"Ozcan, V. E."
14887,"Ozdogan, Aysegul"
11269,"Ozel, Duygu"
15336,"Ozelius, Laurie J."
15955,"Ozener, Haluk"
12887,"Ozernov-Palchik, Ola"
10193,"Ozinga, W. A."
2949,"Ozler, Sule"
18985,"Ozturk, N."
10645,"O’ Sullivan, Creidhe"
18935,"O’Brien, B. J."
16282,"O’Brien, Jeremy L."
22953,"O’Callaghan, Eadbhard"
12816,"O’Connell, Mary J"
26953,"O’Connor, David"
24157,"O’Connor, Shelby L."
13134,"O’Connor, Timothy D."
23077,"O’Donovan, Michael C"
24509,"O’Donovan, Michael C."
13446,"O’Dushlaine, Colm"
20705,"O’Grady, C. P."
8789,"O’Malley, A. James"
9788,"O’Meally, Denis"
14329,"O’Meara, Sarah"
18936,"O’Neale, S. W."
18937,"O’Neil, D. C."
22954,"O’Neill, F Anthony"
13035,"O’Shea, Erin"
10784,"O’Shea, Erin K"
11168,"O’Shea, Morgan Welzel"
18938,"O’Shea, V."
26076,"O’Toole, Eileen T."
25421,"O’grady, F."
16717,"Paabo, Svante"
21244,"Pacak, Christina A."
14348,"Paccione, Gerald A"
20526,"Pacetti, S."
25428,"Pachal, K."
18986,"Pacheco Pages, A."
5650,"Pacheco, Jenni"
2492,"Pacheco, Jennifer"
4281,"Pacheco, Jorge M."
4531,"Pacheco, R."
21903,"Pachon, Leonardo Augusto"
8496,"Pacini, Barbara"
26392,"Packard, Chris J."
4707,"Padgett, Deborah"
4836,"Padi, Megha"
18987,"Padilla Aranda, C."
11003,"Padin, S."
9289,"Padmanabhan, Hari"
20849,"Padmanabhan, Jaya L."
23892,"Padmanabhan, Sandosh"
24402,"Padovan-Merhar, Olivia"
3052,"Padro i Miquel, Gerard"
10283,"Padyukov, Leonid"
26622,"Paech, K."
15559,"Paffett-Lugassy, Noëlle"
18988,"Pagan Griso, S."
9861,"Paganelli, Maria Pia"
18989,"Paganis, E."
15122,"Page, L."
15164,"Page, Lindsay Coleman"
4701,"Page-Gould, Elizabeth"
26012,"Pages, A. Pacheco"
11213,"Pagliuca, Stephanie M."
5780,"Pagni, Marco"
14169,"Pagnini, Francesco"
25429,"Pagáčová, M."
4803,"Paharia, Neeru"
6072,"Pahk, Joon"
24983,"Pahl, C."
11626,"Pahlka, R. B."
23731,"Pai, Vaibhav P."
18990,"Paige, F."
21003,"Paik, Elizabeth Jae-Eun"
24984,"Pais, P."
15295,"Paitz, Ryan T"
18991,"Pajchel, K."
2673,"Pajtas, Petra E."
3444,"Pakes, Ariel"
21712,"Pal, S. K."
10313,"Pal, Sumanta K."
8730,"Pal, Sumon K."
18992,"Palacino, G."
21308,"Palacios, Gustavo"
24114,"Palacios, Gustavo F."
17015,"Palacios, M. A."
13717,"Palacios, Manuel A."
9198,"Palacios, Tomás"
26142,"Palacín, C"
13391,"Palagi, Alexandre"
20327,"Palano, A."
18993,"Paleari, C. P."
18994,"Palestini, S."
199,"Paley, J."
25430,"Palka, M."
27117,"Pallardy, S. G."
16753,"Pallardy, Stephen"
6092,"Pallem, Venkateswara"
2512,"Paller, Ken A."
21168,"Palley, Lori S."
18995,"Pallin, D."
1745,"Pallin, Daniel"
18996,"Palma, A."
5693,"Palma, Alejandro"
18997,"Palmer, J. D."
21654,"Palmer, Lyle J."
8079,"Palmer, Michelle"
26298,"Palmer, Michelle A. J."
23479,"Palmer, P"
23440,"Palmer, Paul"
3963,"Palmer, Paul I."
12342,"Palmer, Todd M"
6831,"Palmer, Todd M."
9687,"Palmer, William J."
4551,"Palmquist, Bradley"
20486,"Palombo, F."
21655,"Palotie, Aarno"
16174,"Pamilo, Pekka"
20712,"Pan, B."
9029,"Pan, Jennifer Jie"
22519,"Pan, L. L."
27041,"Pan, Shufen"
13957,"Pan, Tao"
12173,"Pan, Weijun"
9862,"Pan, Xiaofei"
20652,"Pan, Y."
18998,"Pan, Y. B."
4950,"Pan, Yan"
14522,"Pan, Zhi"
4694,"Panage, Sommer"
8389,"Panagia, N."
18999,"Panagiotopoulou, E."
23895,"Panayiotou, Andrie G."
12466,"Panayotis, Nicolas"
14037,"Panchakshari, Rohit A."
21309,"Panchal, Rekha G."
12530,"Pancoast, James R."
20294,"Pancoast, James R."
22461,"Pandey Deolal, S."
1583,"Pandey, K. C."
1572,"Pandey, K.C."
6455,"Pandey, Mona"
27173,"Pandini, C. E."
22574,"Pandis, S. N."
22069,"Pandolfi, Franco"
15803,"Pandolfo, Massimo"
24985,"Panduro Vazquez, J. G."
19000,"Panes, B."
6648,"Panfilio, Kristen A."
13552,"Pang, Kevin"
20904,"Pang, Y"
16813,"Pangilinan, J."
24986,"Pani, P."
19001,"Panikashvili, N."
19002,"Panitkin, S."
3926,"Panizza, Daniele"
19972,"Panjwani, Anusha"
16501,"Panka, David J."
5495,"Pantano, Lorena"
19003,"Pantea, D."
26282,"Pantel, Klaus"
26749,"Pantel, Sarah E"
22959,"Pantelis, Christos"
12619,"Pantoja, Carlos"
19004,"Panuskova, M."
26039,"Paoletti, Christopher"
150,"Paolone, V."
25775,"Paoloni, A."
20538,"Paoloni, E."
25431,"Paolozzi, L."
6740,"Papa, Riccardo"
19005,"Papadelis, A."
22960,"Papadimitriou, George N"
19006,"Papadopoulou, Th. D."
3292,"Papageorgiou, E."
25432,"Papageorgiou, K."
15939,"Papakyrikos, Amanda M."
15804,"Papalampropoulou-Tsiridou, Melina"
9688,"Papanicolaou, Alexie"
8438,"Papathanassiou, Anthony N."
21753,"Papazoglou, Dimitris G."
10072,"Papeo, Liuba"
20933,"Papineau, D."
22961,"Papiol, Sergi"
27408,"Papić, Z."
15805,"Papmeyer, Martina"
26613,"Papouli, Efterpi"
20328,"Pappagallo, M."
20047,"Pappas, Dimitrios A."
7670,"Papucci, Michele"
128,"Para, A."
3787,"Paradis, Anne-Lise"
20460,"Paramesvaran, S."
19007,"Paramonov, A."
22494,"Pardo, L. H."
12167,"Pardo-Martin, Carlos"
14822,"Pardo-Pastor, Carlos"
5562,"Pare, Guillaume"
24987,"Paredes Hernandez, D."
25627,"Paredes, B. Lopez"
7551,"Paredes, Belen"
8305,"Paredes, Silvana"
26843,"Parellada, Mara"
22336,"Parent, Christine E"
1199,"Parent, Daniel"
20945,"Parfrey, L. W."
27219,"Parfyonova, Yelena V."
10489,"Pariente, W."
24717,"Parik, Jüri"
22020,"Paris, Jean-Daniel"
15171,"Paris, Sylvain"
2775,"Parish, William L."
2880,"Parizek, Byron R."
15350,"Park, Angela KJ"
14073,"Park, Annie S."
5454,"Park, Chan Young Young"
16936,"Park, D. J."
2475,"Park, Daniel"
21310,"Park, Daniel J."
5258,"Park, Daniel John"
10079,"Park, Danny C."
9465,"Park, Helen Hejin"
2635,"Park, Heungwon"
9342,"Park, Hong-Gyu"
7845,"Park, Hongkun"
26794,"Park, Hyejung"
12179,"Park, Hyunsung"
7975,"Park, I. H."
4449,"Park, In Hyun"
9312,"Park, Jang-Ung"
13225,"Park, Jeehae"
21972,"Park, Jin-Gyu"
8606,"Park, Jung-Eun"
5644,"Park, Juyong"
2981,"Park, Katharine"
13769,"Park, Kyeng Min"
13454,"Park, Peter J"
5275,"Park, Peter J."
23422,"Park, R. J."
3769,"Park, R.J."
4105,"Park, Rojkin J."
4079,"Park, Rokjin"
1775,"Park, Rokjin J."
2518,"Park, Sohee"
24177,"Park, Suk-Youl"
14013,"Park, Sung Jin"
19008,"Park, W."
15361,"Park, Woong-Yang"
16175,"Parker, Geoff A."
2178,"Parker, Holly A."
5225,"Parker, Holly Ann"
27174,"Parker, K. A."
10543,"Parker, Kevin Kit"
14015,"Parker, Kevin Kit"
19009,"Parker, M. A."
22013,"Parker, R."
8548,"Parker, Steven R."
9975,"Parker, T. J."
1900,"Parker, Timothy J."
23619,"Parkerm, D"
15,"Parkes, David"
2298,"Parkes, David C."
16278,"Parkhill, J"
11109,"Parkhill, John"
14490,"Parkhill, John A."
8011,"Parkhill, John Anthony"
22962,"Parkhomenko, Elena"
10461,"Parmigiani, Giovanni"
2260,"Parnell, J. Jacob"
25997,"Parodi, A. Ferretto"
19010,"Parodi, F."
6551,"Parodi, O."
14893,"Parolo, Claudio"
6626,"Parr, Catherine"
954,"Parr, Catherine L."
15471,"Parr, Cynthia S."
26844,"Parr, Jeremy R."
16900,"Parra, Erika"
25614,"Parra, G. Gonzalez"
13734,"Parrella, J. P."
23409,"Parrish, D"
23430,"Parrish, D."
23498,"Parrish, David"
23334,"Parrish, David D."
2515,"Parrish, Todd B."
24027,"Parsa, Afshin"
3254,"Parsch, John"
3522,"Parsegian, V. Adrian"
2414,"Parsons, Charles"
19011,"Parsons, J. A."
7526,"Parsons, Maxwell Fredrick"
4070,"Parsons, Trish E."
10720,"Partl, Christian"
4,"Partovi, Ali"
19012,"Parzefall, U."
2533,"Parzer, Peter"
12586,"Pasaniuc, Bogdan"
3293,"Paschini, E."
22437,"Pascual, Marta"
1665,"Pascual-Leone, Alvaro"
20800,"Pasham, Mithun"
24988,"Pashapour, S."
14012,"Pasqualini, Francesco"
22114,"Pasqualini, Francesco Silvio"
26553,"Pasqualini, Francesco Silvio"
19013,"Pasqualucci, E."
3460,"Pasquero, Claudia"
20418,"Passaggio, S."
5298,"Passegué, Emmanuelle"
19014,"Passeri, A."
11931,"Pastawski, F."
6189,"Pasternak, Shiran"
3218,"Pastor, William Abraham"
11550,"Pastore, F."
19015,"Pastore, Fr."
10905,"Pastorello, A."
19017,"Pataraia, S."
27290,"Patel, Aavishkar Apoorva"
24619,"Patel, Alpa V."
3919,"Patel, Ankit B."
20873,"Patel, Anup"
3204,"Patel, C. Kumar N"
7406,"Patel, C. Kumar N."
10420,"Patel, Jay"
20853,"Patel, Kashyap"
20004,"Patel, Kishan"
19018,"Patel, N."
24989,"Patel, N. D."
11078,"Patel, Nimesh A."
20481,"Patel, P. M."
27321,"Patel, Parth"
22040,"Patel, Pratiq A"
11825,"Patel, Shachi"
4377,"Patel, Shyamal"
5815,"Patel, Vishal"
10541,"Paten, Jeffrey A."
465,"Paten, Manus"
19019,"Pater, J. R."
26714,"Paterson, Alison M"
24026,"Paterson, Andrew D."
8701,"Pathak, Parag"
499,"Pathak, Parag A."
4665,"Pathak, Parag Abishek"
22164,"Pathania, Shailja"
2826,"Patil, Parimal"
22407,"Patil, Shobha"
10194,"Patiño, S."
12226,"Patnaik, Rajeev"
23067,"Pato, Carlos N"
22963,"Pato, Michele T"
13235,"Patoski, Haley A. W."
22408,"Patraquim, Pedro"
19020,"Patricelli, S."
20419,"Patrignani, C."
12578,"Pattanayak, Vikram"
20153,"Pattelli, Lorenzo"
5063,"Patten, Manus Michael"
20409,"Patteri, P."
7830,"Patterson, Dave"
1144,"Patterson, David"
15495,"Patterson, Edward E"
21311,"Patterson, Jean L."
3133,"Patterson, John R."
5592,"Patterson, Nick"
11627,"Patterson, R. B."
8667,"Patti, Mary-Elizabeth"
11261,"Pattison, Michael J."
14337,"Patton, E Elizabeth"
2435,"Patton, John T."
22302,"Patton, Matthew R."
13765,"Patton, Matthew Reiser"
21831,"Patwari, Parth"
155,"Patzak, T."
9689,"Pauchet, Yannick"
14299,"Paul, Aniko V."
16604,"Paul, Birgit"
12262,"Paul, James"
20319,"Paul, L. A."
10195,"Paula, S."
15487,"Pauli, Andrea"
5031,"Pauli, G."
8849,"Paulk, Joshiawa Lanair James"
7345,"Paull, Tanya T."
21131,"Paulose, Jayson"
12228,"Paulose, Jayson Joseph"
13646,"Paulot, F."
22471,"Paulot, Fabien"
1759,"Paulsen, D."
26954,"Paulsen, David"
9976,"Paulsen, G."
15523,"Paulsson, Johan"
13571,"Paulus, Walter"
24014,"Paulweber, Bernhard"
19021,"Pauly, T."
22964,"Paunio, Tiina"
15806,"Paus, Tomas"
10196,"Pausas, J. G."
15807,"Pausova, Zdenka"
20885,"Pavlogiannis, Andreas"
22656,"Pavlova, N."
185,"Pavlovic, Z."
7151,"Pavlovic, Zoran"
1064,"Paw U, Kyaw Tha"
16031,"Paw, Barry Htin"
21312,"Paweska, Janusz T."
119,"Pawloski, G."
3686,"Pawson, S."
3113,"Paxton, Joseph M."
12230,"Payne, Alina A"
12117,"Payne, Andrew C."
20454,"Payne, D. J."
8146,"Payne, Jessica D."
1833,"Payne, Jonathan L."
13654,"Payne, V. H."
26406,"Pe'er, Itsik"
9614,"Peacock-Villada, Alexandra"
11551,"Peak, L.S."
145,"Pearce, G. F."
25433,"Pearce, J."
3483,"Pearce, Laurie E."
15808,"Pearlson, Godfrey D."
5733,"Pearsall, Jori"
1951,"Pearson, Ann"
27175,"Pearson, B."
281,"Pearson, N."
4121,"Pearson, Osbjorn M."
15592,"Pearson-Fuhrhop, Kristin M."
26132,"Peaudecerf, F."
583,"Pebley, S."
20145,"Pechmann, Matthias"
115,"Peck, C. W."
19022,"Pecsy, M."
6474,"Peddada, Shyamal D"
16176,"Pedersen, Jes S."
3591,"Pedersen, Kim S."
25646,"Pedersen, L. E."
25434,"Pedersen, M."
13885,"Pederson, J. R."
8387,"Pedlar, A."
24990,"Pedraza Lopez, S."
19023,"Pedraza Morales, M. I."
25435,"Pedro, R."
16839,"Peel, Michael T."
7371,"Peelen, Marius V."
1601,"Peercy, P.S."
1535,"Peercy, Paul S."
1518,"Peercy, Peercy S."
16582,"Peeters, Martine"
24620,"Peeters, Petra H. M."
5865,"Peggie, Djunijanti"
20861,"Peggie, Mark"
13054,"Pegtel, D. Michiel"
26350,"Pegtel, Dirk Michiel"
20834,"Pei, Hongjuan"
6067,"Peidle, Joseph D."
4869,"Peik, E."
20623,"Peimer, D. R."
22965,"Pejovic-Milovancevic, Milica"
7615,"Pekker, David"
14534,"Pekosz, Andrew"
2087,"Pelechaty, Shane M."
19024,"Peleganchuk, S. V."
450,"Peleshchuk, Denis"
24991,"Pelikan, D."
15964,"Pelini, S. L."
10007,"Pelini, Shannon L."
6681,"Pelini, Shannon Lynn"
7657,"Pelissetto, Andrea"
23116,"Pellerin, Luc"
20715,"Pelliccioni, M."
13420,"Pellman, David"
22025,"Pelon, Jacques"
26378,"Peloso, Gina M."
4082,"Peltier, Richard E."
26157,"Pelus, Louis M"
12305,"Pelus, Louis M."
16177,"Pen, Ido"
4641,"Penanen, K."
4628,"Penanen, Konstantin"
11661,"Penaranda, Cristina"
5201,"Peng, A."
7833,"Peng, Amy"
5212,"Peng, Amy Wan-Chih"
19025,"Peng, H."
16066,"Peng, Lee F"
12350,"Peng, Paul"
15404,"Peng, Shouyong"
8018,"Peng, Xinhua"
19026,"Pengo, R."
10006,"Penick, Clint"
3496,"Penland, Cecile"
12002,"Penna, Robert Francis"
11552,"Pennacchio, E."
23390,"Penner, Joyce E."
24992,"Penning, B."
8183,"Pennings, Pleuni"
13338,"Pennings, Pleuni S."
15809,"Penninx, Brenda W."
21656,"Penninx, Brenda W. J. H."
26382,"Penninx, Brenda W.J.H."
4303,"Pennock, David"
4293,"Pennock, David M."
5781,"Penny, Christian"
1523,"Pennycook, S. J."
19027,"Penson, A."
5736,"Pentikäinen, Olli T."
4648,"Pentland, Alex"
24421,"Penumaka, Anirudh"
19028,"Penwell, J."
9612,"Pepe, Alberto"
5110,"Pepe, Francesco"
12801,"Pepper, Mitzy"
26102,"Pepper, R. E."
19029,"Perantoni, M."
13082,"Perathoner, Simon"
11834,"Perdigou, C."
6563,"Perdomo, Alejandro"
6570,"Perdomo-Ortiz, Alejandro"
7,"Pereira, Fernando C. N."
23263,"Pereira, M. C."
2303,"Pereira, Rodrigo G."
25436,"Perepelitsa, D. V."
12435,"Perera, Rushika M."
8642,"Perera, Thiloma"
3147,"Peress, Michael"
14203,"Pereyra, Florencia"
19031,"Perez Cavalcanti, T."
19032,"Perez Codina, E."
19034,"Perez Reale, V."
20539,"Perez, A."
6188,"Perez, Ag"
7666,"Perez, Gilad"
16293,"Perez, Jose R."
11811,"Perez, José R."
19030,"Perez, K."
15603,"Perez, Maria T"
25608,"Perez, S. Fernandez"
13795,"Perez-Castillejos, Raquel"
6819,"Perez-Espona, Silvia"
23761,"Perez-Oliva, Ana B."
9641,"Perez-Porro, Alicia R."
2915,"Perfit, Michael R."
2867,"Perg, Lesley"
25776,"Peric, I."
20212,"Perini, Francesca"
19035,"Perini, L."
8538,"Perino, Michael T."
22966,"Perkins, Diana O"
3443,"Perkins, Dwight Heald"
24057,"Perkins, Jessica M."
26577,"Perkins, Meghan"
20594,"Perl, M."
21134,"Perlekar, P"
7870,"Perlekar, Prasad"
12606,"Perli, Samuel D."
2676,"Perlis, Roy H."
3074,"Perlman, Robert L."
2742,"Perlmutter, David H."
15219,"Perloski, Michele"
23198,"Perlovsky, Leonid"
5638,"Perlstein, Ethan O"
5482,"Perlstein, Ethan O."
5739,"Permi, Perttu"
26258,"Pernaute, Andrés Sánchez"
19036,"Pernegger, H."
10404,"Pernik, Douglas R."
20777,"Perol, Thibaut"
21657,"Perola, Markus"
11042,"Peron, R."
21902,"Peropadre, Borja"
2619,"Perotti, Roberto"
25856,"Perrella, S."
8393,"Perrez-Torres, M. A."
8400,"Perrez-Torres, M.A."
6668,"Perrimon, Norbert"
3916,"Perrin, Douglas P."
6935,"Perrin, Douglas Paul"
3980,"Perring, A."
3766,"Perring, A.E."
22465,"Perring, Anne E."
19037,"Perrino, R."
7782,"Perro, Adeline"
22105,"Perro, Mario"
19038,"Perrodo, P."
10332,"Perron, Gabriel"
3143,"Perron, J. Taylor"
2969,"Perron, Pierre"
307,"Perry, C."
10353,"Perry, Elizabeth J."
22079,"Perry, Kyle J."
16767,"Perry, Rebecca Wood"
22813,"Pers, Tune H"
16761,"Persans, Peter D."
19039,"Persembe, S."
3897,"Pershan, Peter S."
27254,"Pershan, Peter Silas"
836,"Pershin, Yuriy V"
9127,"Persily, Nathaniel"
15451,"Pertea, Geo"
25652,"Perus, A."
20410,"Peruzzi, I. M."
16279,"Peruzzo, Alberto"
23951,"Perz, Siegfried"
14828,"Perálvarez-Marín, Alex"
1191,"Pesando, Igor"
25437,"Peschke, R."
2781,"Pesendorfer, Wolfgang"
3402,"Pesetsky, David"
19040,"Peshekhonov, V. D."
5705,"Peshu, Norbert"
4664,"Pesic, Peter"
25978,"Peso, J. Del"
11553,"Pessard, H."
21350,"Pessler, Frank"
16744,"Petach, Anika"
2204,"Petcu, Adrian"
21349,"Peter, Hans-Hartmut"
3057,"Peter, Howitt"
3996,"Peterhans, Julian Kerbis"
21887,"Peterman, Neil"
8584,"Peters, A. Z."
8217,"Peters, Amanda Elizabeth"
23952,"Peters, Annette"
21313,"Peters, Clarence J."
7953,"Peters, Debra P. C."
16050,"Peters, Derek Tilghman"
2580,"Peters, H. E."
24993,"Peters, K."
2813,"Peters, Matthew"
25777,"Peters, O."
25438,"Peters, R. F. Y."
24621,"Peters, Ulrike"
19041,"Petersen, B. A."
10728,"Petersen, Emily R."
3700,"Petersen, Eric W."
24543,"Petersen, Gloria M."
19042,"Petersen, J."
5464,"Petersen, Jennifer D"
8431,"Petersen, Kirsten"
15188,"Petersen, Kirstin Hagelskjaer"
4286,"Petersen, Rasmus Lerchedahl"
22631,"Petersen, Sierra Victoria"
3652,"Petersen, Steven E."
19043,"Petersen, T. C."
8326,"Peterson, Alan L."
6198,"Peterson, Brant K."
26112,"Peterson, Celeste"
15810,"Peterson, Charles P."
8758,"Peterson, Daniel G"
22057,"Peterson, Daniel G."
269,"Peterson, E. A."
6846,"Peterson, Karen E."
8205,"Peterson, Kevin A"
14501,"Peterson, Kirk L."
1435,"Peterson, Kristin"
8471,"Peterson, Kristin R."
21840,"Peterson, Quinn P"
12463,"Peterson, Randall T."
15980,"Peterson, Samuel M."
12190,"Peterson, Stefan"
19044,"Petit, E."
21476,"Petit, Marlene"
13152,"Petit, Natalia"
20679,"Petrella, A."
12946,"Petri Seiler, Kathleen"
19045,"Petridis, A."
19046,"Petridou, C."
7527,"Petrik, Elizabeth Sarah"
19047,"Petrolo, E."
9653,"Petrov, Dmitri A."
11054,"Petrov, L."
2049,"Petrov, Peter Yu."
14556,"Petrova, Maria"
21584,"Petrovic, Katja E."
19048,"Petrucci, F."
23068,"Petryshen, Tracey L"
12033,"Petryshen, Tracey L."
7195,"Petryshen, Tracey Lynn"
19049,"Petschull, D."
7134,"Petta, Jason R."
19050,"Petteni, M."
25439,"Pettersson, N. E."
11554,"Petti, R."
21314,"Pettitt, James"
2167,"Petukhova, Maria"
186,"Petyt, D. A."
20674,"Petzold, A."
8580,"Pevny, L."
8556,"Pevny, Larysa"
10818,"Peyghambarian, Nasser"
5782,"Peyraud, Rémi"
7503,"Peyronel, T"
11923,"Peyronel, Thibault"
21585,"Peyrot, Wouter J."
21658,"Peyser, Patricia A."
2210,"Pezaris, Elizabeth"
19051,"Pezoa, R."
24622,"Pezzilli, Raffaele"
26514,"Peña, Carlos"
22734,"Peña, Jennifer M"
21179,"Peña, Pablo"
13513,"Peña-Claros, Marielos"
10197,"Peñuelas, J."
22763,"Pfab, Florian"
7307,"Pfaff, Nathan"
9304,"Pfannl, Rolf"
4206,"Pfeffer, Avi"
4304,"Pfeffer, Avi J."
41,"Pfeffer, Avrom"
25778,"Pfeifer, B."
27245,"Pfeiffer, L. N."
4775,"Pfeiffer, Loren"
1568,"Pfeiffer, Loren N."
946,"Pfeiffer, Martin"
6208,"Pfeiffer, Thomas"
15811,"Pfennig, Andrea"
16178,"Pfennig, David"
24044,"Pfeufer, Arne"
11283,"Pfiffner, Jenna"
1206,"Pfister, Donald"
1434,"Pfister, Donald H."
83,"Pfister, Hanspeter"
23490,"Pfister, L."
11449,"Pflueger, Carolin"
3367,"Pfluegl, Christian"
4246,"Pfluegl, Christian J."
3202,"Pflügl, Christian"
7036,"Pfrender, Michael E."
1534,"Pham, Cecile"
22409,"Pham, Christopher"
21849,"Pham, Dzung L."
12612,"Pham, L. M."
8443,"Pham, Linh My"
24752,"Pham, Phuong"
27093,"Pham, Quynh P."
19052,"Phan, A."
1450,"Phan, Anh Vu"
1360,"Phan, Anh-Vu"
11628,"Phan-Budd, S."
22668,"Pharr, Matt Mathews"
8106,"Phatnani, Hemali"
7970,"Phatnani, P."
9515,"Phelan, Eric"
3639,"Phelps, Elizabeth A."
14082,"Pheng, Phearavin"
9300,"Philbert, Martin A."
7376,"Philbrick, C. Thomas"
7252,"Philippakis, Anthony Andrew"
21102,"Philippe, L."
8317,"Philippot, Pierre"
9090,"Philips, David F."
19053,"Phillips, A. W."
870,"Phillips, Christopher A."
3500,"Phillips, Colin"
13248,"Phillips, David"
8547,"Phillips, David F."
4851,"Phillips, David Forrest"
8511,"Phillips, David M."
14170,"Phillips, Deborah"
15812,"Phillips, Mary"
10198,"Phillips, O. L."
19054,"Phillips, P. W."
623,"Phillips, Peter C.B."
16754,"Phillips, Richard P."
8992,"Phillips, Scott T."
6627,"Philpott, Stacy"
948,"Philpott, Stacy M."
26567,"Phipson, Belinda"
6201,"Piacentini, John C."
19055,"Piacquadio, G."
25440,"Pianori, E."
24154,"Piatak, Michael"
9188,"Pica, Pierre"
24994,"Picazio, A."
19056,"Piccaro, E."
19057,"Piccinini, M."
9394,"Piccirillo, L."
10646,"Piccirillo, Lucio"
26322,"Piccoli, Cara"
20411,"Piccolo, M."
1168,"Picker, John"
10741,"Pickering, John"
13839,"Pickering, K."
23516,"Pickering, Kenneth"
23338,"Pickering, Kenneth E."
25895,"Pickering, M. A."
8345,"Pickett, Joseph"
16246,"Pickett-Heaps, C. A."
25779,"Pickford, A."
16418,"Pickrell, Joseph"
5827,"Pieau, Claude"
19058,"Piec, S. M."
19059,"Piegaia, R."
21913,"Piekarski, Nadine"
16559,"Piel, Alex K."
7553,"Pielawa, Susanne"
20403,"Piemontese, L."
4738,"Pienta, Amy"
24623,"Piepoli, Ada"
1369,"Pierce, Amy"
8522,"Pierce, Benjamin C."
15586,"Pierce, Kerry A"
464,"Pierce, Naomi"
15465,"Pierce, Naomi E"
14959,"Pierce, Naomi E."
5076,"Pierce, Naomi Ellen"
22526,"Pierce, R. B."
23515,"Pierce, R. Bradley"
27020,"Pierre-Paul, Jeffrey"
26347,"Piersma, Sander R."
24219,"Pierson, A. N."
16676,"Pierson, Alyssa N."
26509,"Piet, David"
22967,"Pietiläinen, Olli"
25980,"Pietra, M. Della"
1813,"Pietzuch, Peter"
24995,"Pignotti, D. T."
21132,"Pigolotti, S."
10031,"Piiroinen, Petri T."
15813,"Pike, G. Bruce"
2710,"Piketty, Thomas"
3933,"Pilbeam, David"
2033,"Pilcher, Carl B."
19060,"Pilcher, J. E."
554,"Pilegaard, Kim"
19061,"Pilkington, A. D."
1503,"Pillai, Manoj R."
1447,"Pillai, Manoj R."
12384,"Pillai, Meenu R."
16668,"Pillai, Natesh S"
4672,"Pillai, Thushara"
10199,"Pillar, V."
3967,"Pilling, Michael J."
26653,"Pillitteri, Ignazio"
7954,"Pillsbury, Finn C."
4934,"Pilpel, Yitzhak"
15452,"Pimentel, Harold"
22968,"Pimm, Jonathan"
19062,"Pina, J."
19063,"Pinamonti, M."
8135,"Pinan-Lucarre, Berangere"
3274,"Pinardi, N."
19064,"Pinder, A."
5703,"Pinder, Margaret"
22462,"Pinder, R. W."
3825,"Pinder, Robert W."
20226,"Pindyck, R."
11861,"Pineda, Jaime"
6860,"Pineda, Jaime E."
